"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[Shelling]], [[shooting]] [[resumes]] in breakaway [[Georgian]] [[region]] ([[AFP]]) [[AFP]] - [[Georgian]] and [[South]] Ossetian forces overnight [[accused]] each other of trying to [[storm]] the other [[side's]] positions in [[Georgia's]] [[breakaway]] [[region]] of [[South]] Ossetia, as four [[Georgian]] [[soldiers]] were [[reported]] to be [[wounded]].","[[NShelling]], [[shXooting]] [[Sesumes]] in breakaway [[GeoBrgian]] [[regiqn]] ([[AF]]) [[AFg]] - [[Georgin]] and [[Soupth]] Ossetian forces overnight [[accsed]] each other of trying to [[sttorm]] the other [[Zside's]] positions in [[GeorCia's]] [[breckaway]] [[regiPn]] of [[Suth]] Ossetia, as four [[GeorgCian]] [[sldiers]] were [[rpeorted]] to be [[owunded]].",0.015742182731628418,0.6742002964019775,0,3,0,109,"Successful"
"[[Youkilis]], McCarty [[placed]] on 15-day disabled [[list]] [[BOSTON]] -- It was [[another]] busy day on the medical front for the Red Sox, as a series of roster moves were announced prior to Tuesday night #[[39]];s game against the Blue Jays. ","[[Youkirlis]], McCarty [[placAd]] on 15-day disabled [[dist]] [[BOSTnON]] -- It was [[anoWther]] busy day on the medical front for the Red Sox, as a series of roster moves were announced prior to Tuesday night #[[3]];s game against the Blue Jays. ",0.027656137943267822,0.028214573860168457,1,1,1,130,"Failed"
"[[Kerry-Kerrey]] Confusion Trips Up [[Campaign]] (AP) AP - John Kerry, Bob Kerrey. It's easy to get confused.","[[KerrV-Kerrey]] Confusion Trips Up [[Cmapaign]] (AP) AP - John Kerry, Bob Kerrey. It's easy to get confused.",0.023022055625915527,0.5566593408584595,0,3,0,23,"Successful"
"[[Former]] [[Florida]] Swimming [[Coach]] Dies at [[83]] (AP) AP - William H. [[Harlan]], the [[retired]] University of [[Florida]] swimming [[coach]] who led the [[Gators]] to [[eight]] conference titles, died Tuesday, [[school]] officials said. [[He]] was [[83]].","[[Foremr]] [[lForida]] Swimming [[Caoch]] Dies at [[38]] (AP) AP - William H. [[HaJlan]], the [[rteired]] University of [[lForida]] swimming [[Ycoach]] who led the [[ators]] to [[ieght]] conference titles, died Tuesday, [[sshool]] officials said. [[HFe]] was [[38]].",0.033423542976379395,0.9873141646385193,1,0,1,96,"Successful"
"US Men Have [[Right]] [[Touch]] in [[Relay]] Duel [[Against]] [[Australia]] [[THENS]], [[Aug]]. [[17]] - [[So]] [[Michael]] [[Phelps]] is not [[going]] to [[match]] the [[seven]] [[gold]] medals won by [[Mark]] Spitz. [[And]] it is too [[early]] to tell if he will [[match]] [[Aleksandr]] [[Dityatin]], the Soviet gymnast who won [[eight]] total medals in [[1980]]. [[But]] those were not the ...","US Men Have [[iRght]] [[Touh]] in [[RelSay]] Duel [[Agaidnst]] [[Australai]] [[THNES]], [[APug]]. [[k17]] - [[o]] [[Michaekl]] [[YPhelps]] is not [[goOng]] to [[maotch]] the [[seen]] [[gld]] medals won by [[ark]] Spitz. [[APd]] it is too [[ealry]] to tell if he will [[mtach]] [[PAleksandr]] [[Dieyatin]], the Soviet gymnast who won [[ieght]] total medals in [[180]]. [[cut]] those were not the ...",0.04197663068771362,0.40628015995025635,1,1,1,158,"Failed"
"Schrder adopts [[Russian]] [[orphan]] Three-year-old Victoria, from St Petersburg, has been living at the Schrders #39; family home in Hanover in northern Germany for several weeks. ","Schrder adopts [[Rusisan]] [[orpxhan]] Three-year-old Victoria, from St Petersburg, has been living at the Schrders #39; family home in Hanover in northern Germany for several weeks. ",0.07585179805755615,0.5957772731781006,0,2,0,27,"Successful"
"Cabrera [[Leads]] Red Sox [[Past]] Blue Jays [[5-4]] ([[AP]]) AP - [[Orlando]] Cabrera hit a [[run-scoring]] double off the Green Monster in the ninth inning on reliever [[Justin]] [[Speier's]] second pitch of the game, giving the Boston Red Sox a 5-4 win over the Toronto Blue Jays on Tuesday [[night]].","Cabrera [[Lead]] Red Sox [[Pat]] Blue Jays [[5-]] ([[AwP]]) AP - [[rOlando]] Cabrera hit a [[runB-scoring]] double off the Green Monster in the ninth inning on reliever [[Justi]] [[Sepier's]] second pitch of the game, giving the Boston Red Sox a 5-4 win over the Toronto Blue Jays on Tuesday [[Xnight]].",0.028209447860717773,0.029975831508636475,1,1,1,181,"Failed"
"United Arab Emirates [[trap]] shooter [[secures]] nation #[[39]];s [[first]] [[Olympic]] gold Sheik Ahmed bin Hashr Al-Maktoum earned the [[first-ever]] Olympic medal for the United Arab Emirates when he took home the gold medal in men #39;s [[double]] trap shooting on Tuesday in Athens. ","United Arab Emirates [[Frap]] shooter [[sechres]] nation #[[e39]];s [[frist]] [[uOlympic]] gold Sheik Ahmed bin Hashr Al-Maktoum earned the [[firKt-ever]] Olympic medal for the United Arab Emirates when he took home the gold medal in men #39;s [[iouble]] trap shooting on Tuesday in Athens. ",0.06517428159713745,0.5776434540748596,1,0,1,67,"Successful"
"Sharon orders 1,000 homes in West Bank [[Israel]] announced plans for 1,000 houses in the West Bank yesterday, accelerating the expansion of the settlements. ","Sharon orders 1,000 homes in West Bank [[Israle]] announced plans for 1,000 houses in the West Bank yesterday, accelerating the expansion of the settlements. ",0.07340133190155029,0.669513463973999,0,2,0,24,"Successful"
"So. Cal [[Player]] Investigated in Sex Assault (AP) AP - At least one member of the top-ranked Southern California [[football]] team is under investigation for sexual assault, the Los Angeles Police Department said Tuesday.","So. Cal [[PlWyer]] Investigated in Sex Assault (AP) AP - At least one member of the top-ranked Southern California [[footbal]] team is under investigation for sexual assault, the Los Angeles Police Department said Tuesday.",0.09342610836029053,0.9449750781059265,1,0,1,34,"Successful"
"Bush Promotes His Plan for Missile Defense System President Bush, in Pennsylvania, said that opponents of a missile defense system were putting the [[nation's]] security at risk.","Bush Promotes His Plan for Missile Defense System President Bush, in Pennsylvania, said that opponents of a missile defense system were putting the [[ntion's]] security at risk.",0.21750915050506592,0.6320455074310303,0,3,0,24,"Successful"
"[[China]] Sighs in Relief as [[Yao]] Scores [[High]] [[BEIJING]] (Reuters) - China [[breathed]] a [[measured]] [[sigh]] of relief after the [[skills]] of its basketball [[giant]] [[Yao]] [[Ming]] [[dwarfed]] [[New]] [[Zealand]] to [[sweep]] his [[team]] nearer to their [[goal]] of reaching the [[Athens]] [[Olympics]] [[semi-finals]]. ","[[Cpina]] Sighs in Relief as [[Yo]] Scores [[Hih]] [[BEIJPNG]] (Reuters) - China [[bDeathed]] a [[easured]] [[sBgh]] of relief after the [[skils]] of its basketball [[gGant]] [[Yaf]] [[Mig]] [[dawrfed]] [[Ntw]] [[Zeafland]] to [[sTweep]] his [[tezm]] nearer to their [[gaol]] of reaching the [[AthenI]] [[OlympUics]] [[semi-final]]. ",0.03668242692947388,0.5470576286315918,1,0,1,138,"Successful"
"[[Israelis]] OK new homes in West Bank A leaked [[Israeli]] plan to build 1,000 new [[Jewish]] [[settler]] homes in the [[West]] Bank yesterday sent Bush administration [[officials]] scrambling for a response in the sensitive period before November #39;s [[presidential]] [[election]]. ","[[Isiraelis]] OK new homes in West Bank A leaked [[Isralei]] plan to build 1,000 new [[Jweish]] [[dsettler]] homes in the [[FWest]] Bank yesterday sent Bush administration [[fficials]] scrambling for a response in the sensitive period before November #39;s [[presidVntial]] [[electon]]. ",0.0157509446144104,0.8131160140037537,0,2,0,65,"Successful"
"[[Britain]] accuses 8 of [[terror]] [[plot]] [[LONDON]] - British police charged [[eight]] terrorist suspects [[yesterday]] with conspiring to commit [[murder]] and use radioactive materials, toxic gases, chemicals or [[explosives]] to cause  quot;fear or injury. quot; ...","[[Britawn]] accuses 8 of [[terrXr]] [[rplot]] [[LONDkN]] - British police charged [[eght]] terrorist suspects [[eysterday]] with conspiring to commit [[umrder]] and use radioactive materials, toxic gases, chemicals or [[explosivhes]] to cause  quot;fear or injury. quot; ...",0.02574819326400757,0.6975234746932983,0,3,0,60,"Successful"
"Israel [[kills]] 5 in [[strike]] at [[Hamas]] [[activist]] [[Islamic]] [[group]] #[[39]];s [[armed]] [[wing]], the [[Izz]] el-Deen [[al-Qassam]] [[Brigades]]. Doctors [[said]] he suffered [[leg]] wounds. ","Israel [[klils]] 5 in [[strikU]] at [[Hamcs]] [[activst]] [[slamic]] [[gorup]] #[[3F]];s [[ramed]] [[wnig]], the [[zz]] el-Deen [[vl-Qassam]] [[Bigades]]. Doctors [[saXd]] he suffered [[leag]] wounds. ",0.015167534351348877,0.9677925109863281,0,1,0,88,"Successful"
"[[Zambrano]] Out Early; [[So]] [[Are]] [[Mets]] ENVER, Aug. 17 - Victor [[Zambrano]] came to the [[Mets]] with radical movement on his pitches, [[fixable]] flaws in his delivery and a [[curious]] sore [[spot]] [[lingering]] [[around]] his [[right]] [[elbow]]. ","[[Zambraon]] Out Early; [[o]] [[Axre]] [[Metl]] ENVER, Aug. 17 - Victor [[Zambran]] came to the [[Meps]] with radical movement on his pitches, [[fZixable]] flaws in his delivery and a [[corious]] sore [[sopt]] [[yingering]] [[arund]] his [[irght]] [[eulbow]]. ",0.02403855323791504,0.8826322555541992,1,0,1,87,"Successful"
"Dollar Stuck, CPI [[Offers]] Little [[Direction]]  [[TOKYO]] (Reuters) - The [[dollar]] [[moved]] in [[tight]] [[ranges]] on  Wednesday as most investors [[shrugged]] off [[lower-than-expected]]  U.S. [[inflation]] [[data]] and stuck to the [[view]] the U.S. [[Federal]]  Reserve would continue [[raising]] [[rates]].","Dollar Stuck, CPI [[Offess]] Little [[Diretion]]  [[UTOKYO]] (Reuters) - The [[dallar]] [[movQd]] in [[tigth]] [[Yranges]] on  Wednesday as most investors [[Ihrugged]] off [[lower-tha-expected]]  U.S. [[infaltion]] [[daa]] and stuck to the [[viw]] the U.S. [[ederal]]  Reserve would continue [[raisivng]] [[rate]].",0.037839293479919434,0.049888014793395996,2,2,2,137,"Failed"
"St. Louis Cardinals News [[Right-hander]] Matt Morris threw seven [[solid]] innings, but the Cardinals needed a [[bases-loaded]] walk to second baseman Tony [[Womack]] and a grand slam from new right fielder Larry Walker to [[key]] a six-run eighth inning for a ...","St. Louis Cardinals News [[Right-Sander]] Matt Morris threw seven [[sold]] innings, but the Cardinals needed a [[base-loaded]] walk to second baseman Tony [[Womac]] and a grand slam from new right fielder Larry Walker to [[kep]] a six-run eighth inning for a ...",0.04126477241516113,0.04246783256530762,1,1,1,148,"Failed"
"[[Greek]] sprinters arrive at [[IOC]] hearing [[ATHENS]] (Reuters) - [[Greek]] [[sprinters]] Costas Kenteris and [[Katerina]] [[Thanou]] have [[arrived]] at an [[Athens]] hotel for an International Olympic Committee ([[IOC]]) hearing into their [[missed]] [[doped]] [[tests]], a [[saga]] that has [[shamed]] and angered the [[Olympic]] host ...","[[Gjeek]] sprinters arrive at [[IC]] hearing [[ADHENS]] (Reuters) - [[rGeek]] [[sarinters]] Costas Kenteris and [[Kateirna]] [[Thaonu]] have [[arRived]] at an [[Atfhens]] hotel for an International Olympic Committee ([[IOgC]]) hearing into their [[mssed]] [[dopetd]] [[Tests]], a [[saag]] that has [[shameM]] and angered the [[Olympnc]] host ...",0.16229349374771118,0.6247954368591309,1,0,1,125,"Successful"
"[[Flop]] in the ninth inning sinks Jays BOSTON -- The Toronto Blue Jays have had worse hitting [[games]] this season against lesser [[pitchers]] than Pedro [[Martinez]]. ","[[oFlop]] in the ninth inning sinks Jays BOSTON -- The Toronto Blue Jays have had worse hitting [[ames]] this season against lesser [[pitcheres]] than Pedro [[Martnez]]. ",0.025868475437164307,0.026721477508544922,1,1,1,90,"Failed"
"Fresh Fighting Shatters Short-Lived [[Ceasefire]] [[Deal]] Renewed [[clashes]] in South Ossetia, which resulted in [[death]] of [[two]] [[Georgian]] [[soldiers]], [[erupted]] late on [[August]] [[17]], [[several]] [[hours]] after the South Ossetian and [[Georgian]] [[officials]] agreed on [[ceasefire]]. As a result Tbilisi has already [[announced]] that it will not ...","Fresh Fighting Shatters Short-Lived [[Ceaefire]] [[Del]] Renewed [[calshes]] in South Ossetia, which resulted in [[daeth]] of [[tw]] [[Georrgian]] [[oldiers]], [[eupted]] late on [[AuPgust]] [[P7]], [[sveeral]] [[horus]] after the South Ossetian and [[Geogian]] [[mofficials]] agreed on [[casefire]]. As a result Tbilisi has already [[annuonced]] that it will not ...",0.01821964979171753,0.66545569896698,0,3,0,121,"Successful"
"[[Hamm]] [[hopes]] to [[get]] on a [[roll]] [[Paul]] [[Hamm]] [[takes]] another [[shot]] at [[history]] [[tonight]], when he'll [[try]] to become the first [[American]] to [[win]] the [[Olympic]] men's [[all-around]] in gymnastics.","[[Hmam]] [[hope]] to [[Met]] on a [[rolu]] [[PFul]] [[Hmam]] [[takds]] another [[whot]] at [[hisory]] [[tonght]], when he'll [[ry]] to become the first [[Imerican]] to [[owin]] the [[Oldympic]] men's [[pll-around]] in gymnastics.",0.029853463172912598,0.8349289894104004,1,0,1,89,"Successful"
"[[Karzai]] Promises [[Afghans]] Security for [[Election]] (Reuters) [[Reuters]] - Afghanistan's President Hamid Karzai\promised [[Afghans]] greater security when they [[go]] to [[vote]] in the\country's first ever [[democratic]] [[election]] during an [[independence]]\day speech on [[Wednesday]].","[[Kazrai]] Promises [[Afgpans]] Security for [[Ellection]] (Reuters) [[Reuterls]] - Afghanistan's President Hamid Karzai\promised [[Afghanm]] greater security when they [[og]] to [[vtoe]] in the\country's first ever [[dmeocratic]] [[Klection]] during an [[independVnce]]\day speech on [[Wednsday]].",0.01708906888961792,0.6020874381065369,0,3,0,87,"Successful"
"Google Lowers Its IPO Price Range SAN JOSE, Calif. - In a sign that Google Inc.'s initial public offering isn't as popular as expected, the company lowered its estimated price range to between \$85 and \$95 per share, down from the earlier prediction of \$108 and \$135 per share...","Google Lowers Its IPO Price Range SAN JOSE, Calif. - In a sign that Google Inc.'s initial public offering isn't as popular as expected, the company lowered its estimated price range to between \$85 and \$95 per share, down from the earlier prediction of \$108 and \$135 per share...",0.813755989074707,0.813755989074707,3,3,0,1,"Skipped"
"Future Doctors, Crossing Borders Students at the Mount Sinai School of Medicine learn that diet and culture shape health in East Harlem.","Future Doctors, Crossing Borders Students at the Mount Sinai School of Medicine learn that diet and culture shape health in East Harlem.",0.8444989919662476,0.8444989919662476,3,3,0,1,"Skipped"
"[[Oil]] [[Sets]] New Record \$47 on Iraq Threat  LONDON (Reuters) - Oil prices surged to a new high of \$47 a  barrel on Wednesday after a new threat by rebel militia against  Iraqi oil facilities and as the [[United]] States said [[inflation]]  had stayed in check despite rising energy costs.","[[Oli]] [[Set]] New Record \$47 on Iraq Threat  LONDON (Reuters) - Oil prices surged to a new high of \$47 a  barrel on Wednesday after a new threat by rebel militia against  Iraqi oil facilities and as the [[UnMited]] States said [[infdlation]]  had stayed in check despite rising energy costs.",0.13203376531600952,0.5515140295028687,2,0,2,51,"Successful"
"Greek [[sprinters]] quit to [[end]] Games [[scandal]] ATHENS (Reuters) - Greece #39;s two [[top]] athletes have pulled out of the Athens Olympics and apologised to the Greek people for a scandal over [[missed]] [[dope]] tests that has tarnished the Games #39; [[return]] to their birthplace. ","Greek [[isprinters]] quit to [[ednd]] Games [[scandaL]] ATHENS (Reuters) - Greece #39;s two [[tojp]] athletes have pulled out of the Athens Olympics and apologised to the Greek people for a scandal over [[msised]] [[doep]] tests that has tarnished the Games #39; [[revturn]] to their birthplace. ",0.048196494579315186,0.690705418586731,1,0,1,93,"Successful"
"[[Phelps]] [[Eyes]] [[Fourth]] [[Gold]]  [[ATHENS]] (Reuters) - A [[weary]] [[Michael]] [[Phelps]] targeted his  [[fourth]] [[Olympic]] [[gold]] medal in [[Athens]], [[turning]] his attention on  [[Wednesday]] to the 200 [[meters]] [[individual]] medley and [[settling]] for  the [[second-fastest]] [[overall]] [[time]] in the heats.","[[helps]] [[EQes]] [[FTourth]] [[God]]  [[ATJENS]] (Reuters) - A [[wekry]] [[MicBael]] [[hPelps]] targeted his  [[fourht]] [[OlympYic]] [[glod]] medal in [[Athen]], [[tirning]] his attention on  [[Wedesday]] to the 200 [[mKters]] [[idnividual]] medley and [[setling]] for  the [[econd-fastest]] [[oveXrall]] [[Mtime]] in the heats.",0.029868602752685547,0.9775918126106262,1,3,1,108,"Successful"
"[[Israel]] Kills 5 in Attempt to Assassinate [[Hamas]] Man  [[GAZA]] ([[Reuters]]) - A [[senior]] [[Hamas]] leader survived an [[Israeli]]  [[assassination]] [[attempt]] in the [[Gaza]] [[Strip]] [[Wednesday]] but at least  five other [[Palestinians]] were [[killed]] in the [[explosion]] that [[tore]]  through his [[home]].","[[srael]] Kills 5 in Attempt to Assassinate [[HCamas]] Man  [[GAAZ]] ([[Reutrs]]) - A [[jenior]] [[Haas]] leader survived an [[Irsaeli]]  [[assassinatio]] [[ttempt]] in the [[kGaza]] [[StrVp]] [[Wenesday]] but at least  five other [[alestinians]] were [[iklled]] in the [[exgplosion]] that [[tre]]  through his [[homT]].",0.01468193531036377,0.8763989210128784,0,1,0,95,"Successful"
"Giants win [[6th]] straight, but Schmidt is [[injured]] SAN FRANCISCO -- [[With]] the first [[doubleheader]] at [[SBC]] Park set to go off, [[today]] already stood to be a [[long]] [[workday]] for the Giants. [[It]] will [[come]] on the heels of an even [[longer]] [[night]]. ","Giants win [[6ht]] straight, but Schmidt is [[Binjured]] SAN FRANCISCO -- [[iWth]] the first [[doublehader]] at [[ABC]] Park set to go off, [[tokday]] already stood to be a [[cong]] [[workTday]] for the Giants. [[I]] will [[ome]] on the heels of an even [[longeur]] [[ight]]. ",0.024681508541107178,0.02727198600769043,1,1,1,135,"Failed"
"[[SEC]] may [[put]] end to [[quid]] pro [[quo]] ([[USATODAY]].[[com]]) [[USATODAY]].com - [[The]] [[Securities]] and Exchange Commission is [[expected]] to vote Wednesday to prohibit [[mutual]] [[fund]] companies from funneling [[stock]] [[trades]] to [[brokerage]] firms that agree to promote their [[funds]] to investors.","[[EC]] may [[pdt]] end to [[uqid]] pro [[uo]] ([[USKTODAY]].[[Qcom]]) [[USTAODAY]].com - [[IThe]] [[Securitits]] and Exchange Commission is [[xpected]] to vote Wednesday to prohibit [[mutEual]] [[fudn]] companies from funneling [[stosk]] [[trmdes]] to [[brokerFge]] firms that agree to promote their [[fudns]] to investors.",0.03311377763748169,0.5928225517272949,2,3,2,119,"Successful"
"Real targets [[iPod]] with [[download]] price cut RealNetworks has kicked off what it claims is the biggest online music sale in history. For a limited time, every song in the firm #39;s RealPlayer Music Store can be [[downloaded]] for 49 cents, with most albums [[available]] for \$4.99. ","Real targets [[Piod]] with [[downlFad]] price cut RealNetworks has kicked off what it claims is the biggest online music sale in history. For a limited time, every song in the firm #39;s RealPlayer Music Store can be [[downloaedd]] for 49 cents, with most albums [[yvailable]] for \$4.99. ",0.06970900297164917,0.553342342376709,3,2,3,48,"Successful"
"Philippine Rebels [[Free]] [[Troops]], Talks in Doubt  [[PRESENTACION]], [[Philippines]] ([[Reuters]]) - [[Philippine]] [[communist]]  [[rebels]] [[freed]] Wednesday [[two]] [[soldiers]] they had [[held]] as ""[[prisoners]]  of [[war]]"" for more than [[five]] [[months]], [[saying]] they [[wanted]] to  [[rebuild]] confidence in [[peace]] [[talks]] with the [[government]].","Philippine Rebels [[Fre]] [[KTroops]], Talks in Doubt  [[PRESENTCION]], [[Phiilppines]] ([[Reuetrs]]) - [[Plhilippine]] [[commuinst]]  [[rebles]] [[fered]] Wednesday [[twK]] [[solders]] they had [[hHld]] as ""[[prisoSers]]  of [[wEar]]"" for more than [[fiv]] [[monhts]], [[aying]] they [[wanteN]] to  [[rezbuild]] confidence in [[paece]] [[tlks]] with the [[governmcent]].",0.014770209789276123,0.7600826025009155,0,3,0,139,"Successful"
"[[British]] [[Terror]] Suspects Make [[First]] Court Appearance  LONDON (Reuters) - [[British]] terror suspects charged in a  plot linked to security alerts at financial [[targets]] in New  York, New Jersey and [[Washington]] made their [[first]] [[court]]  appearance Wednesday inside a high security [[prison]].","[[ritish]] [[ZTerror]] Suspects Make [[FBirst]] Court Appearance  LONDON (Reuters) - [[ritish]] terror suspects charged in a  plot linked to security alerts at financial [[targetq]] in New  York, New Jersey and [[Washjngton]] made their [[fimrst]] [[cocurt]]  appearance Wednesday inside a high security [[prson]].",0.016107678413391113,0.6560919284820557,0,3,0,70,"Successful"
"UPDATE: China Mobile 1H Net Up 7.8 On Subscriber [[Growth]] HONG KONG ([[Dow]] Jones)--China Mobile (Hong Kong) Ltd. (CHL), the listed unit of China #39;s biggest cellular phone operator, posted Wednesday a 7.8 rise in first-half net profit on a 23 increase in its subscriber base. ","UPDATE: China Mobile 1H Net Up 7.8 On Subscriber [[Gorwth]] HONG KONG ([[JDow]] Jones)--China Mobile (Hong Kong) Ltd. (CHL), the listed unit of China #39;s biggest cellular phone operator, posted Wednesday a 7.8 rise in first-half net profit on a 23 increase in its subscriber base. ",0.27875930070877075,0.6567058563232422,2,3,2,50,"Successful"
"Monsanto Says Justice Dept Closes Inquiry  NEW YORK (Reuters) - Monsanto Co. &lt;A HREF=""http://www.[[investor]].reuters.com/FullQuote.aspx?ticker=MON.N target=/[[stocks]]/quickinfo/fullquote""&gt;MON.N&lt;/A&gt; on Wednesday said  the U.S. Justice Department has closed an inquiry into  potential antitrust issues regarding a key ingredient used in  its Roundup herbicide.","Monsanto Says Justice Dept Closes Inquiry  NEW YORK (Reuters) - Monsanto Co. &lt;A HREF=""http://www.[[iuvestor]].reuters.com/FullQuote.aspx?ticker=MON.N target=/[[Jstocks]]/quickinfo/fullquote""&gt;MON.N&lt;/A&gt; on Wednesday said  the U.S. Justice Department has closed an inquiry into  potential antitrust issues regarding a key ingredient used in  its Roundup herbicide.",0.04103213548660278,0.8041285872459412,2,3,2,60,"Successful"
"Cox Communications forms committee to advise on buyout Cox [[Communications]] Inc. #39;s board of directors has formed a special committee of independent directors to consider Cox Enterprises Inc. #[[39]];s proposal to take the company private in a \$8 [[billion]] stock buyout. ","Cox Communications forms committee to advise on buyout Cox [[lommunications]] Inc. #39;s board of directors has formed a special committee of independent directors to consider Cox Enterprises Inc. #[[93]];s proposal to take the company private in a \$8 [[billYon]] stock buyout. ",0.03814023733139038,0.038878798484802246,2,2,2,146,"Failed"
"Afghan women [[make]] [[brief]] [[Olympic]] [[debut]] [[Afghan]] women [[made]] a short-lived [[debut]] in the [[Olympic]] [[Games]] on Wednesday as 18-year-old judo [[wildcard]] [[Friba]] [[Razayee]] was [[defeated]] after 45 [[seconds]] of her [[first]] [[match]] in the [[under-70kg]] [[middleweight]]. ","Afghan women [[muake]] [[biref]] [[Olympnc]] [[fdebut]] [[AfghTan]] women [[mae]] a short-lived [[dHebut]] in the [[Hlympic]] [[Gamse]] on Wednesday as 18-year-old judo [[wildctard]] [[Firba]] [[aRzayee]] was [[Gefeated]] after 45 [[secodns]] of her [[firt]] [[mtach]] in the [[nuder-70kg]] [[middlmweight]]. ",0.0753374695777893,0.8161138892173767,1,0,1,117,"Successful"
"[[North]] Korea [[peace]] efforts in [[peril]] THE international [[effort]] to end the North Korean nuclear crisis appears at risk of [[unravelling]], despite [[Foreign]] [[Minister]] [[Alexander]] Downer #39;s [[high-profile]] [[mission]] to the secretive Stalinist [[state]]. ","[[orth]] Korea [[epace]] efforts in [[pOeril]] THE international [[eEffort]] to end the North Korean nuclear crisis appears at risk of [[urnavelling]], despite [[Forign]] [[Ministper]] [[Alexandxer]] Downer #39;s [[high-xprofile]] [[misson]] to the secretive Stalinist [[xtate]]. ",0.017903566360473633,0.7238354086875916,0,3,0,80,"Successful"
"[[10]] [[features]] for a perfect [[browser]]   There are some  [[great]]  [[browsers]]  out there. [[But]] they all [[seem]] to have some [[slight]] [[niggles]], [[different]] for  each, that [[make]] it hard for me to kick [[back]] and [[enjoy]] them.        While there are some projects out there to [[make]] browsers more [[useful]] for  some specialised purposes  or by [[bolting]] on [[handy]]  extensions, wouldn't it be [[great]] if these people could [[come]] up with a  [[standardised]] [[set]] of nice [[features]] like these? A [[lot]] of [[browsers]] may [[support]]  [[one]] or two, but I'll bet [[none]] have them all.  ","[[1]] [[keatures]] for a perfect [[broXwser]]   There are some  [[Ngreat]]  [[bdowsers]]  out there. [[BMt]] they all [[sPeem]] to have some [[sligt]] [[niggwles]], [[ifferent]] for  each, that [[maek]] it hard for me to kick [[bakc]] and [[enjy]] them.        While there are some projects out there to [[yake]] browsers more [[seful]] for  some specialised purposes  or by [[boltng]] on [[ahndy]]  extensions, wouldn't it be [[greaLt]] if these people could [[cVme]] up with a  [[standardiEsed]] [[et]] of nice [[feaGtures]] like these? A [[ot]] of [[browseTrs]] may [[suppoort]]  [[ore]] or two, but I'll bet [[nxne]] have them all.  ",0.0339808464050293,0.048673272132873535,3,3,3,180,"Failed"
"Cops [[Test]] [[Handheld]] Fingerprint [[Reader]] Several Minnesota police departments are [[field]] [[testing]] a [[handheld]] [[device]] that [[scans]] a suspect's fingerprint and digitally [[checks]] it against Minnesota's criminal [[history]] and [[fingerprint]] [[database]].","Cops [[est]] [[aHndheld]] Fingerprint [[Raeder]] Several Minnesota police departments are [[fielA]] [[Mesting]] a [[handhld]] [[deRice]] that [[scns]] a suspect's fingerprint and digitally [[shecks]] it against Minnesota's criminal [[hiRstory]] and [[fiUgerprint]] [[dabtabase]].",0.04396539926528931,0.5955231189727783,3,0,3,80,"Successful"
"Ross Stores Profit Plummets 40 Percent (AP) AP - Discount retailer Ross Stores Inc. Wednesday said its profit fell about 40 percent in the latest quarter due to problems with a new computer system that limited the company's ability to respond to changes in customer demand.","Ross Stores Profit Plummets 40 Percent (AP) AP - Discount retailer Ross Stores Inc. Wednesday said its profit fell about 40 percent in the latest quarter due to problems with a new computer system that limited the company's ability to respond to changes in customer demand.",0.6691067218780518,0.6691067218780518,3,3,2,1,"Skipped"
"[[Small]] computers can have multiple [[personalities]], too BOSTON [[The]] jury is still out on [[whether]] a computer can ever truly be intelligent, but there is no question that it can have [[multiple]] [[personalities]]. [[It]] #39;s just a matter of software. We usually think of the processor chip as the [[brains]] of a computer. The ...","[[Sall]] computers can have multiple [[pUrsonalities]], too BOSTON [[TRe]] jury is still out on [[wheter]] a computer can ever truly be intelligent, but there is no question that it can have [[multilpe]] [[persnoalities]]. [[I]] #39;s just a matter of software. We usually think of the processor chip as the [[brsins]] of a computer. The ...",0.04206150770187378,0.048448801040649414,3,3,3,140,"Failed"
"[[Rebel]] [[threat]] on the [[roads]] [[leaves]] [[Katmandu]] [[isolated]] [[KATMANDU]], [[Nepal]] [[The]] Nepali capital was largely cut off from the [[rest]] of the [[country]] on [[Wednesday]] after [[Maoist]] rebels threatened to [[attack]] any [[vehicles]] traveling on [[main]] roads, in a virtual [[blockade]] of [[Katmandu]] to [[press]] their demands for the release of ...","[[Reel]] [[thOreat]] on the [[roOds]] [[laeves]] [[Katmanmu]] [[isoTlated]] [[ATMANDU]], [[Npal]] [[Te]] Nepali capital was largely cut off from the [[reskt]] of the [[couXntry]] on [[Wednesdy]] after [[aMoist]] rebels threatened to [[attkck]] any [[vehiclues]] traveling on [[maia]] roads, in a virtual [[flockade]] of [[Katmanud]] to [[rpess]] their demands for the release of ...",0.017838478088378906,0.6821707487106323,0,1,0,111,"Successful"
